,total_load
2013-01-26 04:00:00,456.30955382002344
2013-01-26 05:00:00,464.3208851542591
2013-01-26 06:00:00,535.7129645178821
2013-01-26 07:00:00,603.4240069662745
2013-01-26 08:00:00,647.5883646673527
2013-01-26 09:00:00,793.2417037037952
2013-01-26 10:00:00,895.0384353084731
2013-01-26 11:00:00,930.0490795358086
2013-01-26 12:00:00,928.9960872493966
2013-01-26 13:00:00,935.3491691840092
2013-01-26 14:00:00,923.9025950584272
2013-01-26 15:00:00,942.3037216075262
2013-01-26 16:00:00,957.8427968667594
2013-01-26 17:00:00,963.436047670561
2013-01-26 18:00:00,1018.1568748062205
2013-01-26 19:00:00,1040.5350840932936
2013-01-26 20:00:00,988.8598952008597
2013-01-26 21:00:00,966.0179008485818
2013-01-26 22:00:00,884.1206446488961
2013-01-26 23:00:00,720.7941054962134
2013-01-27 00:00:00,587.3826175039361
2013-01-27 01:00:00,497.01016731284153
2013-01-27 02:00:00,474.19276723018726
2013-01-27 03:00:00,454.9008101714911
2013-01-27 04:00:00,436.5507898123013
2013-01-27 05:00:00,452.157495482811
2013-01-27 06:00:00,511.18852457663206
2013-01-27 07:00:00,584.9472099814027
2013-01-27 08:00:00,623.3701331536535
2013-01-27 09:00:00,777.1960583053152
2013-01-27 10:00:00,883.8912578554603
2013-01-27 11:00:00,944.5027950408171
2013-01-27 12:00:00,945.014758024428
2013-01-27 13:00:00,943.770042513456
2013-01-27 14:00:00,940.0207966163263
2013-01-27 15:00:00,937.4257860518228
2013-01-27 16:00:00,965.2281544427941
2013-01-27 17:00:00,961.9650217397276
2013-01-27 18:00:00,999.5926307214578
2013-01-27 19:00:00,1010.2947309078495
2013-01-27 20:00:00,962.5830417927143
2013-01-27 21:00:00,945.736045584509
2013-01-27 22:00:00,835.4037522898235
2013-01-27 23:00:00,654.9815525617905
2013-01-28 00:00:00,550.6269481667399
2013-01-28 01:00:00,478.2194693673163
2013-01-28 02:00:00,457.26651397121844
2013-01-28 03:00:00,449.1091030017778
2013-01-28 04:00:00,452.62547901897176
2013-01-28 05:00:00,465.38404543129366
2013-01-28 06:00:00,533.6648860409697
2013-01-28 07:00:00,596.6243856628818
2013-01-28 08:00:00,651.3114605890848
2013-01-28 09:00:00,781.9220386007072
2013-01-28 10:00:00,884.3394704407424
2013-01-28 11:00:00,910.1770166030767
2013-01-28 12:00:00,924.6520571108914
2013-01-28 13:00:00,932.2816535115256
2013-01-28 14:00:00,936.6034743325054
2013-01-28 15:00:00,939.6505000805769
2013-01-28 16:00:00,929.308827192537
2013-01-28 17:00:00,967.8445153430428
2013-01-28 18:00:00,1006.0314558533435
2013-01-28 19:00:00,1000.4306345435783
2013-01-28 20:00:00,976.8296354172137
2013-01-28 21:00:00,938.5454289526367
2013-01-28 22:00:00,868.439190542889
2013-01-28 23:00:00,704.4521151591346
2013-01-29 00:00:00,583.3284791894322
2013-01-29 01:00:00,496.0403899390731
2013-01-29 02:00:00,467.1489844785783
2013-01-29 03:00:00,457.43685361033965
2013-01-29 04:00:00,453.6937043686929
2013-01-29 05:00:00,472.52078843475914
2013-01-29 06:00:00,544.6818402552454
2013-01-29 07:00:00,613.105055659988
2013-01-29 08:00:00,663.8884004524086
2013-01-29 09:00:00,795.2509315562644
2013-01-29 10:00:00,896.3361742742974
2013-01-29 11:00:00,908.7531253444017
2013-01-29 12:00:00,931.0892644613416
2013-01-29 13:00:00,946.9156123597332
2013-01-29 14:00:00,934.4502025701686
2013-01-29 15:00:00,947.4177331253904
2013-01-29 16:00:00,941.2249678208877
2013-01-29 17:00:00,954.4019236173316
2013-01-29 18:00:00,1005.2659131155009
2013-01-29 19:00:00,1005.0957481119618
2013-01-29 20:00:00,991.6399451834354
2013-01-29 21:00:00,946.998637288022
2013-01-29 22:00:00,867.8692191830147
2013-01-29 23:00:00,700.4041690274233
2013-01-30 00:00:00,585.0613642300249
2013-01-30 01:00:00,502.61187866721195
2013-01-30 02:00:00,476.00637882489343
2013-01-30 03:00:00,456.65402939327737
2013-01-30 04:00:00,459.75617443689265
2013-01-30 05:00:00,473.4517336295464
2013-01-30 06:00:00,544.5129671127758
2013-01-30 07:00:00,613.4560773183333
2013-01-30 08:00:00,664.6371916790717
2013-01-30 09:00:00,783.807701968208
2013-01-30 10:00:00,897.3268483980604
2013-01-30 11:00:00,909.3103279634372
2013-01-30 12:00:00,940.2421241323956
2013-01-30 13:00:00,950.370706006047
2013-01-30 14:00:00,933.4504141701005
2013-01-30 15:00:00,952.9626181916443
2013-01-30 16:00:00,959.2711230738576
2013-01-30 17:00:00,970.0788756391846
2013-01-30 18:00:00,1021.3943260586045
2013-01-30 19:00:00,1027.5747911828514
2013-01-30 20:00:00,997.024270758915
2013-01-30 21:00:00,956.9306674167901
2013-01-30 22:00:00,879.5458718343741
2013-01-30 23:00:00,694.3489625533241
2013-01-31 00:00:00,578.8621660556865
2013-01-31 01:00:00,492.96319721960555
2013-01-31 02:00:00,464.41230779739396
2013-01-31 03:00:00,453.6693479152096
2013-01-31 04:00:00,441.6534759508305
2013-01-31 05:00:00,456.494889256443
2013-01-31 06:00:00,529.556653629281
2013-01-31 07:00:00,601.2329089360894
2013-01-31 08:00:00,650.771406653553
2013-01-31 09:00:00,781.0120865148879
2013-01-31 10:00:00,879.2444528784929
2013-01-31 11:00:00,907.150420222829
2013-01-31 12:00:00,939.572636608781
2013-01-31 13:00:00,945.7303548075973
2013-01-31 14:00:00,933.061877840467
2013-01-31 15:00:00,944.2171405247274
2013-01-31 16:00:00,940.8396150333701
2013-01-31 17:00:00,960.9869631475783
2013-01-31 18:00:00,1013.432688215007
2013-01-31 19:00:00,1014.0759757360455
2013-01-31 20:00:00,1003.0081977068393
2013-01-31 21:00:00,953.0123165337942
2013-01-31 22:00:00,861.5534060965485
2013-01-31 23:00:00,690.2220475944487
2013-02-01 00:00:00,588.7744083531387
2013-02-01 01:00:00,498.74765425524606
2013-02-01 02:00:00,470.34292771951925
2013-02-01 03:00:00,457.58936460387247
2013-02-01 04:00:00,447.4574435769657
2013-02-01 05:00:00,463.6694593749848
2013-02-01 06:00:00,524.7673214401915
2013-02-01 07:00:00,608.4893161037737
2013-02-01 08:00:00,651.2392275568482
2013-02-01 09:00:00,782.9245106853504
2013-02-01 10:00:00,892.691751081557
2013-02-01 11:00:00,911.552983747686
2013-02-01 12:00:00,948.6726855630166
2013-02-01 13:00:00,959.7730608519976
2013-02-01 14:00:00,937.5454878935973
2013-02-01 15:00:00,961.4502581810754
2013-02-01 16:00:00,972.5253452693909
2013-02-01 17:00:00,976.6124537401577
2013-02-01 18:00:00,1025.487077604963
2013-02-01 19:00:00,1038.2708157775269
2013-02-01 20:00:00,1021.4031027661879
2013-02-01 21:00:00,973.9199557518876
2013-02-01 22:00:00,899.6938647145117
2013-02-01 23:00:00,730.9942752161847
2013-02-02 00:00:00,591.0425302408361
2013-02-02 01:00:00,501.74181045176925
2013-02-02 02:00:00,465.27174875553976
2013-02-02 03:00:00,436.0716980038096
2013-02-02 04:00:00,434.2718189546771
2013-02-02 05:00:00,444.31334613410627
2013-02-02 06:00:00,507.38256505127845
2013-02-02 07:00:00,584.0860763962844
2013-02-02 08:00:00,629.9137203754981
2013-02-02 09:00:00,787.4999948821804
2013-02-02 10:00:00,878.5084928314478
2013-02-02 11:00:00,922.9996161203059
2013-02-02 12:00:00,907.2054413402576
2013-02-02 13:00:00,918.8006198543103
2013-02-02 14:00:00,908.3373363070053
2013-02-02 15:00:00,904.3765665543826
2013-02-02 16:00:00,937.5386534101744
2013-02-02 17:00:00,932.9964804088083
2013-02-02 18:00:00,968.4271550517261
2013-02-02 19:00:00,1008.009141905193
2013-02-02 20:00:00,951.6452702728325
2013-02-02 21:00:00,920.2059374809224
2013-02-02 22:00:00,838.4061448228033
2013-02-02 23:00:00,686.6042057292539
2013-02-03 00:00:00,559.5133814548944
2013-02-03 01:00:00,467.9973092237668
2013-02-03 02:00:00,440.8455233495071
2013-02-03 03:00:00,427.2753625949944
2013-02-03 04:00:00,392.1812409344924
2013-02-03 05:00:00,401.14596736748496
2013-02-03 06:00:00,462.7166058062285
2013-02-03 07:00:00,531.6405285887462
2013-02-03 08:00:00,566.7034165314685
2013-02-03 09:00:00,716.0546508355927
2013-02-03 10:00:00,829.0383196115379
2013-02-03 11:00:00,870.0785789145373
2013-02-03 12:00:00,855.2893441250285
2013-02-03 13:00:00,857.1006661802239
2013-02-03 14:00:00,851.8553428349969
2013-02-03 15:00:00,845.1961089131944
2013-02-03 16:00:00,866.704657446865
2013-02-03 17:00:00,860.7846810086494
2013-02-03 18:00:00,892.2777910710232
2013-02-03 19:00:00,920.5982524131822
2013-02-03 20:00:00,880.3988919371347
2013-02-03 21:00:00,866.671354774518
2013-02-03 22:00:00,789.2721806370857
2013-02-03 23:00:00,621.8495031310504
2013-02-04 00:00:00,521.5609643731487
2013-02-04 01:00:00,439.1532955912141
2013-02-04 02:00:00,420.3330027581856
2013-02-04 03:00:00,414.2416237422987
2013-02-04 04:00:00,403.8042182910335
2013-02-04 05:00:00,420.7827906956029
2013-02-04 06:00:00,491.8416182721593
2013-02-04 07:00:00,566.3736863389279
2013-02-04 08:00:00,598.8132008812663
2013-02-04 09:00:00,752.1212402451312
2013-02-04 10:00:00,831.6077192208148
2013-02-04 11:00:00,864.1297600871216
2013-02-04 12:00:00,865.4283699277107
2013-02-04 13:00:00,887.4981667135631
2013-02-04 14:00:00,879.3277418123831
2013-02-04 15:00:00,884.8776288068049
2013-02-04 16:00:00,892.593734901883
2013-02-04 17:00:00,905.3227373204429
2013-02-04 18:00:00,953.9085664146356
2013-02-04 19:00:00,970.2003202664675
2013-02-04 20:00:00,941.5534102597188
2013-02-04 21:00:00,913.0306708419155
2013-02-04 22:00:00,830.5037461547163
2013-02-04 23:00:00,698.4204952338621
2013-02-05 00:00:00,579.5584754893421
2013-02-05 01:00:00,499.1112529342595
2013-02-05 02:00:00,476.33111284992293
2013-02-05 03:00:00,466.7736367890247
2013-02-05 04:00:00,453.3673035369014
2013-02-05 05:00:00,465.8045760782593
2013-02-05 06:00:00,526.3235928149413
2013-02-05 07:00:00,602.317867517759
2013-02-05 08:00:00,640.1880770424067
2013-02-05 09:00:00,776.7351702868458
2013-02-05 10:00:00,847.3590319333351
2013-02-05 11:00:00,868.7711078595947
2013-02-05 12:00:00,888.5647637871699
2013-02-05 13:00:00,883.1168031579937
2013-02-05 14:00:00,885.5838549333021
2013-02-05 15:00:00,889.4734839672192
2013-02-05 16:00:00,900.8490404909784
2013-02-05 17:00:00,898.5140203928183
2013-02-05 18:00:00,948.0070700189624
2013-02-05 19:00:00,967.2625660457213
2013-02-05 20:00:00,936.396079136739
2013-02-05 21:00:00,901.1395610418157
2013-02-05 22:00:00,825.4416756647062
2013-02-05 23:00:00,688.9357599956588
2013-02-06 00:00:00,579.4831038625032
2013-02-06 01:00:00,504.3775142900139
2013-02-06 02:00:00,482.0980622907769
2013-02-06 03:00:00,472.63371416641894
2013-02-06 04:00:00,467.9342201273471
2013-02-06 05:00:00,466.9358415418778
2013-02-06 06:00:00,527.3321128134181
2013-02-06 07:00:00,599.5576910060876
2013-02-06 08:00:00,648.2994057287536
2013-02-06 09:00:00,775.4664522117082
2013-02-06 10:00:00,847.5981470240636
2013-02-06 11:00:00,868.014013834634
2013-02-06 12:00:00,877.4245225580488
2013-02-06 13:00:00,867.2893278926106
2013-02-06 14:00:00,872.8977022780294
2013-02-06 15:00:00,879.7612689991488
2013-02-06 16:00:00,894.6592765602014
2013-02-06 17:00:00,896.5831574758989
2013-02-06 18:00:00,953.3613107475862
2013-02-06 19:00:00,972.1333760362874
2013-02-06 20:00:00,946.2978854995622
2013-02-06 21:00:00,913.4568680230446
2013-02-06 22:00:00,830.8074428782635
2013-02-06 23:00:00,701.1555998703469
2013-02-07 00:00:00,593.9773328756304
2013-02-07 01:00:00,518.6678741108949
2013-02-07 02:00:00,500.50124635334265
2013-02-07 03:00:00,477.63283978522156
2013-02-07 04:00:00,461.18831607432463
2013-02-07 05:00:00,473.8289983681579
2013-02-07 06:00:00,537.9733208825271
2013-02-07 07:00:00,609.4848532806939
2013-02-07 08:00:00,656.6987339776438
2013-02-07 09:00:00,779.4972238328024
2013-02-07 10:00:00,853.0640221215112
2013-02-07 11:00:00,856.4940955521084
2013-02-07 12:00:00,868.1723923853799
2013-02-07 13:00:00,866.4058399576898
2013-02-07 14:00:00,880.0092213887882
2013-02-07 15:00:00,872.3111242403534
2013-02-07 16:00:00,881.8845950033634
2013-02-07 17:00:00,891.3702616136892
2013-02-07 18:00:00,945.7700325838694
2013-02-07 19:00:00,969.5175856384986
2013-02-07 20:00:00,926.0538750312768
2013-02-07 21:00:00,896.1517975743038
2013-02-07 22:00:00,818.4034202066737
2013-02-07 23:00:00,674.537066628324
2013-02-08 00:00:00,560.5995383109037
2013-02-08 01:00:00,478.8084584404406
2013-02-08 02:00:00,457.62036560279756
2013-02-08 03:00:00,444.6892817076016
2013-02-08 04:00:00,435.59220842554623
2013-02-08 05:00:00,447.52839303185067
2013-02-08 06:00:00,514.9977013491012
2013-02-08 07:00:00,580.8771409312327
2013-02-08 08:00:00,649.6278892929554
2013-02-08 09:00:00,782.5604604431414
2013-02-08 10:00:00,852.2955025558146
2013-02-08 11:00:00,866.9441245799178
2013-02-08 12:00:00,881.346124768282
2013-02-08 13:00:00,885.6264103178307
2013-02-08 14:00:00,886.2834417744856
2013-02-08 15:00:00,882.121455054153
2013-02-08 16:00:00,901.1263925820782
2013-02-08 17:00:00,910.903606027454
2013-02-08 18:00:00,955.7390497540566
2013-02-08 19:00:00,978.6362023105204
2013-02-08 20:00:00,947.2315249835993
2013-02-08 21:00:00,907.8726109146195
2013-02-08 22:00:00,844.4181084515018
2013-02-08 23:00:00,717.2341678038563
2013-02-09 00:00:00,580.0753685634462
2013-02-09 01:00:00,488.7867518753309
2013-02-09 02:00:00,452.63975312807827
2013-02-09 03:00:00,429.6495478619699
2013-02-09 04:00:00,427.7427476306681
2013-02-09 05:00:00,439.72279184516105
2013-02-09 06:00:00,510.0911759793049
2013-02-09 07:00:00,568.1627353567443
2013-02-09 08:00:00,615.3124085304244
2013-02-09 09:00:00,754.934772658878
2013-02-09 10:00:00,847.4304191630822
2013-02-09 11:00:00,878.0802499639194
2013-02-09 12:00:00,878.3433148152872
2013-02-09 13:00:00,880.4269221420489
2013-02-09 14:00:00,871.4757472403091
2013-02-09 15:00:00,873.7077487115051
2013-02-09 16:00:00,889.3431187643279
2013-02-09 17:00:00,904.0863589531318
2013-02-09 18:00:00,937.1011718349604
2013-02-09 19:00:00,976.0936567504397
2013-02-09 20:00:00,939.3964988667586
2013-02-09 21:00:00,894.7451743285893
2013-02-09 22:00:00,831.3178495216277
2013-02-09 23:00:00,701.4679224636735
2013-02-10 00:00:00,576.156695858461
2013-02-10 01:00:00,483.8270423411473
2013-02-10 02:00:00,461.0096091088969
2013-02-10 03:00:00,445.6437169611077
2013-02-10 04:00:00,413.8059024313466
2013-02-10 05:00:00,429.23366258708353
2013-02-10 06:00:00,495.3213982988346
2013-02-10 07:00:00,559.8635306749604
2013-02-10 08:00:00,602.4161110617775
2013-02-10 09:00:00,736.9040994206937
2013-02-10 10:00:00,832.0727495754893
2013-02-10 11:00:00,872.6319328881247
2013-02-10 12:00:00,873.3891509123079
2013-02-10 13:00:00,855.4725120031412
2013-02-10 14:00:00,847.3060633280049
2013-02-10 15:00:00,854.1501259395079
2013-02-10 16:00:00,866.4663502093676
2013-02-10 17:00:00,872.8847021011254
2013-02-10 18:00:00,910.2110334200097
2013-02-10 19:00:00,910.993776122997
2013-02-10 20:00:00,884.7931372456368
2013-02-10 21:00:00,858.230013709591
2013-02-10 22:00:00,774.3089597685799
2013-02-10 23:00:00,625.8305044594358
2013-02-11 00:00:00,539.6877133965501
2013-02-11 01:00:00,456.4479567927766
2013-02-11 02:00:00,438.20810073354846
2013-02-11 03:00:00,428.20523345443956
2013-02-11 04:00:00,423.0919036932247
2013-02-11 05:00:00,441.4814112360195
2013-02-11 06:00:00,510.1988317239275
2013-02-11 07:00:00,581.7725533782898
2013-02-11 08:00:00,623.9418471155947
2013-02-11 09:00:00,759.833099747983
2013-02-11 10:00:00,847.7802576487212
2013-02-11 11:00:00,874.5257856802333
2013-02-11 12:00:00,882.1068744848965
2013-02-11 13:00:00,907.0473682953866
2013-02-11 14:00:00,892.329614282446
2013-02-11 15:00:00,895.0056550211373
2013-02-11 16:00:00,916.982236372337
2013-02-11 17:00:00,918.968605702301
2013-02-11 18:00:00,946.7015707490856
2013-02-11 19:00:00,958.7018988809789
2013-02-11 20:00:00,930.229469360384
2013-02-11 21:00:00,897.2332679217495
2013-02-11 22:00:00,801.0833109832216
2013-02-11 23:00:00,673.9873960940533
2013-02-12 00:00:00,563.8886991307006
2013-02-12 01:00:00,467.3986430063455
2013-02-12 02:00:00,447.903877857244
2013-02-12 03:00:00,433.46141886296977
2013-02-12 04:00:00,430.6097141541474
2013-02-12 05:00:00,437.29917402854255
2013-02-12 06:00:00,503.5282439720261
2013-02-12 07:00:00,574.8284926494853
2013-02-12 08:00:00,612.4616978413693
2013-02-12 09:00:00,744.6134215707756
2013-02-12 10:00:00,822.2333210917329
2013-02-12 11:00:00,847.9007875381336
2013-02-12 12:00:00,869.2171786628463
2013-02-12 13:00:00,865.4204425050249
2013-02-12 14:00:00,869.8701496787265
2013-02-12 15:00:00,867.7206586151838
2013-02-12 16:00:00,884.1438132508819
2013-02-12 17:00:00,883.5810634374982
2013-02-12 18:00:00,938.998436999162
2013-02-12 19:00:00,946.9556530888715
2013-02-12 20:00:00,908.2357139578609
2013-02-12 21:00:00,879.989440499859
2013-02-12 22:00:00,793.5034493591842
2013-02-12 23:00:00,655.1732765916919
2013-02-13 00:00:00,559.3024748221292
2013-02-13 01:00:00,484.2821800641507
2013-02-13 02:00:00,465.2683394105994
2013-02-13 03:00:00,445.7750434735369
2013-02-13 04:00:00,430.26149780748955
2013-02-13 05:00:00,439.57756234324404
2013-02-13 06:00:00,512.3839351709557
2013-02-13 07:00:00,584.7521234988009
2013-02-13 08:00:00,635.3289498352012
2013-02-13 09:00:00,761.9029216889121
2013-02-13 10:00:00,847.1856457083932
2013-02-13 11:00:00,859.9556226176846
2013-02-13 12:00:00,883.432598316944
2013-02-13 13:00:00,889.9424107723006
2013-02-13 14:00:00,885.4694674930172
2013-02-13 15:00:00,887.8756899624711
2013-02-13 16:00:00,905.9497758007723
2013-02-13 17:00:00,907.6803719626192
2013-02-13 18:00:00,953.5170947265641
2013-02-13 19:00:00,982.9061753629147
2013-02-13 20:00:00,948.6885198404412
2013-02-13 21:00:00,921.8142673987913
2013-02-13 22:00:00,825.8864344799978
2013-02-13 23:00:00,682.5364865065337
2013-02-14 00:00:00,561.2785169962123
2013-02-14 01:00:00,474.7620036282162
2013-02-14 02:00:00,453.3482695897937
2013-02-14 03:00:00,432.30012976920744
2013-02-14 04:00:00,429.3147328917765
2013-02-14 05:00:00,442.3214780172177
2013-02-14 06:00:00,504.8937135799304
2013-02-14 07:00:00,585.7915909321923
2013-02-14 08:00:00,637.4241914240671
2013-02-14 09:00:00,776.1154079463536
2013-02-14 10:00:00,851.6237816198524
2013-02-14 11:00:00,870.9063491736529
2013-02-14 12:00:00,893.0608113503281
2013-02-14 13:00:00,890.7198330630366
2013-02-14 14:00:00,883.0784394079401
2013-02-14 15:00:00,895.348880188647
2013-02-14 16:00:00,894.6567279884792
2013-02-14 17:00:00,895.7524414528746
2013-02-14 18:00:00,950.0217951419064
2013-02-14 19:00:00,964.9598627610352
2013-02-14 20:00:00,939.5528821251312
2013-02-14 21:00:00,907.2803025679489
2013-02-14 22:00:00,816.6752998279871
2013-02-14 23:00:00,679.5049174996459
2013-02-15 00:00:00,562.7146742702303
2013-02-15 01:00:00,474.483719839365
2013-02-15 02:00:00,462.3118592955273
2013-02-15 03:00:00,443.6162670440995
2013-02-15 04:00:00,440.05126214156735
2013-02-15 05:00:00,454.82228993621123
2013-02-15 06:00:00,521.2954946556004
2013-02-15 07:00:00,602.1518214275546
2013-02-15 08:00:00,649.5794983769069
2013-02-15 09:00:00,771.4002610626742
2013-02-15 10:00:00,848.7011429852546
2013-02-15 11:00:00,861.8723065643052
2013-02-15 12:00:00,885.184833595475
2013-02-15 13:00:00,896.4115402466465
2013-02-15 14:00:00,905.4899049353464
2013-02-15 15:00:00,898.4722409078416
2013-02-15 16:00:00,903.9584867260811
2013-02-15 17:00:00,920.4707464230356
2013-02-15 18:00:00,947.0287372576469
2013-02-15 19:00:00,972.7319700874889
2013-02-15 20:00:00,947.1858073299669
2013-02-15 21:00:00,911.0706595491757
2013-02-15 22:00:00,843.7003317304714
2013-02-15 23:00:00,707.8004914964847
2013-02-16 00:00:00,582.6111222134608
2013-02-16 01:00:00,506.1964448512071
2013-02-16 02:00:00,465.7952644409128
2013-02-16 03:00:00,434.2479539133535
2013-02-16 04:00:00,422.48472171191514
2013-02-16 05:00:00,430.5257224931527
2013-02-16 06:00:00,496.5884707303971
2013-02-16 07:00:00,567.2430458719191
2013-02-16 08:00:00,611.6569539321057
2013-02-16 09:00:00,751.5914185889985
2013-02-16 10:00:00,843.5912156948361
2013-02-16 11:00:00,882.1905603974983
2013-02-16 12:00:00,876.8411255034072
2013-02-16 13:00:00,890.2249173099349
2013-02-16 14:00:00,873.4914667353996
2013-02-16 15:00:00,882.7137287336798
2013-02-16 16:00:00,891.0423516660207
2013-02-16 17:00:00,897.6276503895481
2013-02-16 18:00:00,948.4665208025095
2013-02-16 19:00:00,973.3870470795255
2013-02-16 20:00:00,940.8558451902512
2013-02-16 21:00:00,897.6322439876636
2013-02-16 22:00:00,830.6096790181138
2013-02-16 23:00:00,700.9498785172708
2013-02-17 00:00:00,573.5655068986009
2013-02-17 01:00:00,494.7869951318238
2013-02-17 02:00:00,471.3350304705849
2013-02-17 03:00:00,440.53812584861316
2013-02-17 04:00:00,416.8876752459272
2013-02-17 05:00:00,431.70813526780927
2013-02-17 06:00:00,497.3273080940287
2013-02-17 07:00:00,562.9056140708045
2013-02-17 08:00:00,597.8439437672497
2013-02-17 09:00:00,722.3324808572025
2013-02-17 10:00:00,828.0641423929387
2013-02-17 11:00:00,870.8018394220034
2013-02-17 12:00:00,878.4691928976664
2013-02-17 13:00:00,871.79892901789
2013-02-17 14:00:00,868.2979339485165
2013-02-17 15:00:00,871.2931310407084
2013-02-17 16:00:00,886.643886285509
2013-02-17 17:00:00,882.1771156284907
2013-02-17 18:00:00,923.1664409090744
2013-02-17 19:00:00,932.9604826125492
2013-02-17 20:00:00,906.7658635700308
2013-02-17 21:00:00,871.1060790107456
2013-02-17 22:00:00,790.2251345810569
2013-02-17 23:00:00,641.1750478682061
2013-02-18 00:00:00,538.362551371456
2013-02-18 01:00:00,458.10920776297587
2013-02-18 02:00:00,448.89530423807525
2013-02-18 03:00:00,433.558659105442
2013-02-18 04:00:00,440.2693588714706
2013-02-18 05:00:00,447.2602024476962
2013-02-18 06:00:00,510.5351090594446
2013-02-18 07:00:00,580.1663394873617
2013-02-18 08:00:00,636.3683048836458
2013-02-18 09:00:00,765.2642013297053
2013-02-18 10:00:00,845.4505246743184
2013-02-18 11:00:00,879.6074750542665
2013-02-18 12:00:00,884.4739953734116
2013-02-18 13:00:00,888.3671396983699
2013-02-18 14:00:00,879.896373331324
2013-02-18 15:00:00,890.1763678266245
2013-02-18 16:00:00,888.9924880105084
2013-02-18 17:00:00,906.7510533891883
2013-02-18 18:00:00,957.4399955010405
2013-02-18 19:00:00,978.160407516713
2013-02-18 20:00:00,950.9845667955401
2013-02-18 21:00:00,918.2232493456506
2013-02-18 22:00:00,829.9665761956371
2013-02-18 23:00:00,692.2772045308377
2013-02-19 00:00:00,587.5488150854333
2013-02-19 01:00:00,496.74109716367354
2013-02-19 02:00:00,472.0363372546687
2013-02-19 03:00:00,459.39467200158236
2013-02-19 04:00:00,453.54530723436864
2013-02-19 05:00:00,466.839028982808
2013-02-19 06:00:00,530.3204566350938
2013-02-19 07:00:00,590.4889515485984
2013-02-19 08:00:00,638.5215929654379
2013-02-19 09:00:00,766.2451474413101
2013-02-19 10:00:00,845.4246966871773
2013-02-19 11:00:00,872.5488810790517
2013-02-19 12:00:00,887.6770742078486
2013-02-19 13:00:00,883.8257044484586
2013-02-19 14:00:00,878.9051843344064
2013-02-19 15:00:00,897.1719557465101
2013-02-19 16:00:00,901.5561344056648
2013-02-19 17:00:00,905.1935545194774
2013-02-19 18:00:00,946.8754936609355
2013-02-19 19:00:00,977.1704173655276
2013-02-19 20:00:00,932.339833683127
2013-02-19 21:00:00,899.9868215489869
2013-02-19 22:00:00,821.0908056596385
2013-02-19 23:00:00,677.303383576327
2013-02-20 00:00:00,559.0146834300293
2013-02-20 01:00:00,474.0322912276252
2013-02-20 02:00:00,453.2079252818234
2013-02-20 03:00:00,432.42274539343606
2013-02-20 04:00:00,437.5550144025085
2013-02-20 05:00:00,447.3208653785189
2013-02-20 06:00:00,510.42737879304815
2013-02-20 07:00:00,593.7749946900003
2013-02-20 08:00:00,636.2569904375897
2013-02-20 09:00:00,770.4484834560951
2013-02-20 10:00:00,916.8769180932319
2013-02-20 11:00:00,896.7626070762489
2013-02-20 12:00:00,927.408823324072
2013-02-20 13:00:00,927.4867909714101
2013-02-20 14:00:00,912.1905944414183
2013-02-20 15:00:00,932.7005594864265
2013-02-20 16:00:00,919.6198061938942
2013-02-20 17:00:00,943.7154120093228
2013-02-20 18:00:00,975.3910515437052
2013-02-20 19:00:00,982.688059693455
2013-02-20 20:00:00,969.3136932148784
2013-02-20 21:00:00,940.5682476607163
2013-02-20 22:00:00,866.9101533242175
2013-02-20 23:00:00,689.6436645527378
2013-02-21 00:00:00,564.5776564708468
2013-02-21 01:00:00,472.6574325033702
2013-02-21 02:00:00,454.31909599556684
2013-02-21 03:00:00,440.05351796646926
2013-02-21 04:00:00,442.2045084947136
2013-02-21 05:00:00,456.3223462398484
2013-02-21 06:00:00,529.6671209960975
2013-02-21 07:00:00,595.929655260133
2013-02-21 08:00:00,642.4578190555651
2013-02-21 09:00:00,774.601493093109
2013-02-21 10:00:00,892.9539801274882
2013-02-21 11:00:00,903.4976818612874
2013-02-21 12:00:00,930.4988542721491
2013-02-21 13:00:00,945.3663871483035
2013-02-21 14:00:00,939.5188354807849
2013-02-21 15:00:00,947.5416632443989
2013-02-21 16:00:00,937.5439617819349
2013-02-21 17:00:00,980.0532040651266
2013-02-21 18:00:00,1015.0368836807662
2013-02-21 19:00:00,1002.4933218883169
2013-02-21 20:00:00,987.818198622976
2013-02-21 21:00:00,953.4630501630297
2013-02-21 22:00:00,885.7241145724228
2013-02-21 23:00:00,702.5552808104161
2013-02-22 00:00:00,578.2667636055369
2013-02-22 01:00:00,491.61091728098967
2013-02-22 02:00:00,462.88528881609227
2013-02-22 03:00:00,451.5988282753032
2013-02-22 04:00:00,450.21552212769103
2013-02-22 05:00:00,470.98190377921026
2013-02-22 06:00:00,540.1951212571843
2013-02-22 07:00:00,603.9605195001492
2013-02-22 08:00:00,648.1758948015541
2013-02-22 09:00:00,789.9199539826166
2013-02-22 10:00:00,904.4407959495613
2013-02-22 11:00:00,931.3524480894711
2013-02-22 12:00:00,944.1199626256313
2013-02-22 13:00:00,948.5270566775876
2013-02-22 14:00:00,931.3785457361873
2013-02-22 15:00:00,928.4363779517766
2013-02-22 16:00:00,926.4331373335541
2013-02-22 17:00:00,948.1307271676947
2013-02-22 18:00:00,987.5596857749763
2013-02-22 19:00:00,995.4435675455703
2013-02-22 20:00:00,971.8566434397719
2013-02-22 21:00:00,925.6465123742037
2013-02-22 22:00:00,865.0809357712345
2013-02-22 23:00:00,711.4314759338248
