,conformal_lower,conformal_upper,conformal_width
2010-07-02 07:00:00,97.917755,108.12018,10.202423
2010-07-02 08:00:00,106.41264,116.61507,10.202423
2010-07-02 09:00:00,121.00212,131.20454,10.202423
2010-07-02 10:00:00,134.17935,144.38177,10.202423
2010-07-02 11:00:00,149.40312,159.60555,10.202423
2010-07-02 12:00:00,155.85403,166.05646,10.202423
2010-07-02 13:00:00,163.84286,174.04529,10.202423
2010-07-02 14:00:00,167.81763,178.02005,10.202423
2010-07-02 15:00:00,176.618,186.82042,10.202423
2010-07-02 16:00:00,182.19511,192.39754,10.202423
2010-07-02 17:00:00,189.48586,199.68828,10.202423
2010-07-02 18:00:00,194.22935,204.43178,10.202423
2010-07-02 19:00:00,194.81866,205.02109,10.202423
2010-07-02 20:00:00,182.46095,192.66338,10.202423
2010-07-02 21:00:00,170.56882,180.77124,10.202423
2010-07-02 22:00:00,161.55399,171.75641,10.202423
2010-07-02 23:00:00,145.43105,155.63347,10.202423
2010-07-03 00:00:00,125.05112,135.25354,10.202423
2010-07-03 01:00:00,108.180244,118.38267,10.202423
2010-07-03 02:00:00,95.44644,105.648865,10.202423
2010-07-03 03:00:00,87.102516,97.30494,10.202423
2010-07-03 04:00:00,83.11161,93.31403,10.202423
2010-07-03 05:00:00,81.627106,91.82953,10.202423
2010-07-03 06:00:00,82.4571,92.65952,10.202423
2010-07-03 07:00:00,85.86899,96.07141,10.202423
2010-07-03 08:00:00,94.793076,104.9955,10.202423
2010-07-03 09:00:00,116.03878,126.2412,10.202423
2010-07-03 10:00:00,132.44827,142.6507,10.202423
2010-07-03 11:00:00,144.83054,155.03296,10.202423
2010-07-03 12:00:00,157.20535,167.40778,10.202423
2010-07-03 13:00:00,168.80663,179.00905,10.202423
2010-07-03 14:00:00,175.46979,185.67221,10.202423
2010-07-03 15:00:00,185.10872,195.31114,10.202423
2010-07-03 16:00:00,192.3496,202.55202,10.202423
2010-07-03 17:00:00,198.64604,208.84846,10.202423
2010-07-03 18:00:00,203.42647,213.62889,10.202423
2010-07-03 19:00:00,202.10829,212.31071,10.202423
2010-07-03 20:00:00,190.80727,201.00969,10.202423
2010-07-03 21:00:00,177.96852,188.17094,10.202423
2010-07-03 22:00:00,166.09354,176.29596,10.202423
2010-07-03 23:00:00,148.34349,158.54591,10.202423
2010-07-04 00:00:00,127.96207,138.16449,10.202423
2010-07-04 01:00:00,112.74903,122.951454,10.202423
2010-07-04 02:00:00,99.07596,109.27838,10.202423
2010-07-04 03:00:00,91.755646,101.95807,10.202423
2010-07-04 04:00:00,87.29177,97.494194,10.202423
2010-07-04 05:00:00,84.223465,94.42589,10.202423
2010-07-04 06:00:00,84.13202,94.33444,10.202423
2010-07-04 07:00:00,85.28086,95.483284,10.202423
2010-07-04 08:00:00,94.39166,104.594086,10.202423
2010-07-04 09:00:00,124.70323,134.90565,10.202423
2010-07-04 10:00:00,148.64449,158.84691,10.202423
2010-07-04 11:00:00,165.20253,175.40495,10.202423
2010-07-04 12:00:00,178.46178,188.6642,10.202423
2010-07-04 13:00:00,190.84064,201.04306,10.202423
2010-07-04 14:00:00,205.64386,215.84628,10.202423
2010-07-04 15:00:00,215.57277,225.77519,10.202423
2010-07-04 16:00:00,223.38802,233.59044,10.202423
2010-07-04 17:00:00,230.51167,240.7141,10.202423
2010-07-04 18:00:00,235.06754,245.26996,10.202423
2010-07-04 19:00:00,232.02982,242.23224,10.202423
2010-07-04 20:00:00,219.63011,229.83253,10.202423
2010-07-04 21:00:00,200.56166,210.76408,10.202423
2010-07-04 22:00:00,185.5247,195.72713,10.202423
2010-07-04 23:00:00,167.47745,177.67987,10.202423
2010-07-05 00:00:00,143.60583,153.80826,10.202423
2010-07-05 01:00:00,127.02791,137.23033,10.202423
2010-07-05 02:00:00,112.40131,122.60374,10.202423
2010-07-05 03:00:00,104.153534,114.35596,10.202423
2010-07-05 04:00:00,98.77566,108.97808,10.202423
2010-07-05 05:00:00,95.29376,105.496185,10.202423
2010-07-05 06:00:00,96.09605,106.29847,10.202423
2010-07-05 07:00:00,100.00947,110.21189,10.202423
2010-07-05 08:00:00,105.94068,116.143105,10.202423
2010-07-05 09:00:00,133.21152,143.41394,10.202423
2010-07-05 10:00:00,160.1327,170.33513,10.202423
2010-07-05 11:00:00,186.533,196.73543,10.202423
2010-07-05 12:00:00,208.30402,218.50644,10.202423
2010-07-05 13:00:00,225.67438,235.8768,10.202423
2010-07-05 14:00:00,239.70123,249.90366,10.202423
2010-07-05 15:00:00,248.20967,258.4121,10.202438
2010-07-05 16:00:00,256.2458,266.44824,10.202454
2010-07-05 17:00:00,262.48026,272.6827,10.202454
2010-07-05 18:00:00,267.1178,277.32025,10.202454
2010-07-05 19:00:00,265.64313,275.84558,10.202454
2010-07-05 20:00:00,253.79909,264.00153,10.202438
2010-07-05 21:00:00,235.87238,246.0748,10.202423
2010-07-05 22:00:00,219.53621,229.73863,10.202423
2010-07-05 23:00:00,201.4433,211.64572,10.202423
2010-07-06 00:00:00,167.15475,177.35718,10.202423
2010-07-06 01:00:00,141.63629,151.83871,10.202423
2010-07-06 02:00:00,128.92102,139.12344,10.202423
2010-07-06 03:00:00,118.678246,128.88068,10.202431
2010-07-06 04:00:00,112.34863,122.551056,10.202423
2010-07-06 05:00:00,108.66136,118.863785,10.202423
2010-07-06 06:00:00,111.3902,121.59262,10.202423
2010-07-06 07:00:00,118.38248,128.5849,10.202423
2010-07-06 08:00:00,127.99405,138.19647,10.202423
2010-07-06 09:00:00,152.00935,162.21178,10.202423
2010-07-06 10:00:00,178.74884,188.95126,10.202423
2010-07-06 11:00:00,204.14581,214.34824,10.202423
2010-07-06 12:00:00,226.67426,236.87668,10.202423
2010-07-06 13:00:00,244.25206,254.45448,10.202423
2010-07-06 14:00:00,256.56946,266.7719,10.202454
2010-07-06 15:00:00,268.74524,278.9477,10.202454
2010-07-06 16:00:00,276.16748,286.36993,10.202454
2010-07-06 17:00:00,282.826,293.02844,10.202454
2010-07-06 18:00:00,287.68726,297.8897,10.202454
2010-07-06 19:00:00,285.56778,295.77023,10.202454
2010-07-06 20:00:00,275.09253,285.29498,10.202454
2010-07-06 21:00:00,260.495,270.69745,10.202454
2010-07-06 22:00:00,243.11359,253.31601,10.202423
2010-07-06 23:00:00,218.11469,228.31711,10.202423
2010-07-07 00:00:00,182.66983,192.87225,10.202423
2010-07-07 01:00:00,159.442,169.64442,10.202423
2010-07-07 02:00:00,143.08238,153.2848,10.202423
2010-07-07 03:00:00,132.2466,142.44902,10.202423
2010-07-07 04:00:00,124.64851,134.85094,10.202423
2010-07-07 05:00:00,121.179306,131.38173,10.202423
2010-07-07 06:00:00,122.84229,133.04472,10.202431
2010-07-07 07:00:00,128.22151,138.42393,10.202423
2010-07-07 08:00:00,139.12726,149.32968,10.202423
2010-07-07 09:00:00,163.98859,174.19101,10.202423
2010-07-07 10:00:00,193.6338,203.83623,10.202423
2010-07-07 11:00:00,220.0613,230.26372,10.202423
2010-07-07 12:00:00,244.12068,254.3231,10.202423
2010-07-07 13:00:00,268.34088,278.54333,10.202454
2010-07-07 14:00:00,278.74112,288.94357,10.202454
2010-07-07 15:00:00,286.22913,296.43158,10.202454
2010-07-07 16:00:00,289.10077,299.30322,10.202454
2010-07-07 17:00:00,293.8157,304.01816,10.202454
2010-07-07 18:00:00,293.9252,304.12766,10.202454
2010-07-07 19:00:00,292.1717,302.37415,10.202454
2010-07-07 20:00:00,278.8079,289.01035,10.202454
2010-07-07 21:00:00,265.6701,275.87256,10.202454
2010-07-07 22:00:00,253.29381,263.49625,10.202438
2010-07-07 23:00:00,231.83119,242.03362,10.202423
2010-07-08 00:00:00,198.72871,208.93114,10.202423
2010-07-08 01:00:00,173.6827,183.88512,10.202423
2010-07-08 02:00:00,155.67598,165.8784,10.202423
2010-07-08 03:00:00,145.32422,155.52664,10.202423
2010-07-08 04:00:00,137.52362,147.72604,10.202423
2010-07-08 05:00:00,133.69371,143.89613,10.202423
2010-07-08 06:00:00,135.93474,146.13716,10.202423
2010-07-08 07:00:00,143.902,154.10442,10.202423
2010-07-08 08:00:00,154.61913,164.82155,10.202423
2010-07-08 09:00:00,175.21913,185.42155,10.202423
2010-07-08 10:00:00,194.16156,204.36398,10.202423
2010-07-08 11:00:00,214.95515,225.15758,10.202423
2010-07-08 12:00:00,230.55011,240.75253,10.202423
2010-07-08 13:00:00,242.79665,252.99907,10.202423
2010-07-08 14:00:00,250.55153,260.75397,10.202438
2010-07-08 15:00:00,260.85397,271.05643,10.202454
2010-07-08 16:00:00,263.34464,273.5471,10.202454
2010-07-08 17:00:00,265.3367,275.53915,10.202454
2010-07-08 18:00:00,263.9048,274.10724,10.202454
2010-07-08 19:00:00,256.91037,267.11282,10.202454
2010-07-08 20:00:00,243.06412,253.26654,10.202423
2010-07-08 21:00:00,229.32709,239.52951,10.202423
2010-07-08 22:00:00,219.32047,229.52289,10.202423
2010-07-08 23:00:00,199.17793,209.38036,10.202423
2010-07-09 00:00:00,173.3368,183.53923,10.202423
2010-07-09 01:00:00,150.5817,160.78412,10.202423
2010-07-09 02:00:00,135.12929,145.33171,10.202423
2010-07-09 03:00:00,125.821686,136.02411,10.202423
2010-07-09 04:00:00,120.47976,130.68219,10.202431
2010-07-09 05:00:00,118.01284,128.21527,10.202431
2010-07-09 06:00:00,120.11524,130.31767,10.202431
2010-07-09 07:00:00,128.09311,138.29553,10.202423
2010-07-09 08:00:00,137.83656,148.03899,10.202423
2010-07-09 09:00:00,157.60846,167.81088,10.202423
2010-07-09 10:00:00,180.61475,190.81717,10.202423
2010-07-09 11:00:00,200.87665,211.07907,10.202423
2010-07-09 12:00:00,212.15216,222.35458,10.202423
2010-07-09 13:00:00,220.36873,230.57115,10.202423
2010-07-09 14:00:00,226.4994,236.70183,10.202423
2010-07-09 15:00:00,236.51163,246.71405,10.202423
2010-07-09 16:00:00,239.56105,249.76347,10.202423
2010-07-09 17:00:00,240.78214,250.98456,10.202423
2010-07-09 18:00:00,243.92726,254.12968,10.202423
2010-07-09 19:00:00,246.0462,256.24863,10.202423
2010-07-09 20:00:00,238.81573,249.01816,10.202423
2010-07-09 21:00:00,225.80482,236.00725,10.202423
2010-07-09 22:00:00,218.25865,228.46107,10.202423
2010-07-09 23:00:00,200.68294,210.88536,10.202423
2010-07-10 00:00:00,176.88455,187.08698,10.202423
2010-07-10 01:00:00,157.06648,167.2689,10.202423
2010-07-10 02:00:00,144.9156,155.11803,10.202423
2010-07-10 03:00:00,137.0747,147.27713,10.202423
2010-07-10 04:00:00,130.9557,141.15813,10.202423
2010-07-10 05:00:00,127.96724,138.16966,10.202423
2010-07-10 06:00:00,128.22713,138.42955,10.202423
2010-07-10 07:00:00,131.8398,142.04222,10.202423
2010-07-10 08:00:00,140.00371,150.20613,10.202423
2010-07-10 09:00:00,155.71727,165.9197,10.202423
2010-07-10 10:00:00,174.88765,185.09007,10.202423
2010-07-10 11:00:00,192.86769,203.07011,10.202423
2010-07-10 12:00:00,208.0607,218.26312,10.202423
2010-07-10 13:00:00,226.17555,236.37798,10.202423
2010-07-10 14:00:00,234.58168,244.7841,10.202423
2010-07-10 15:00:00,236.68703,246.88945,10.202423
2010-07-10 16:00:00,227.62535,237.82777,10.202423
2010-07-10 17:00:00,219.09256,229.29498,10.202423
2010-07-10 18:00:00,223.18243,233.38486,10.202423
2010-07-10 19:00:00,219.94807,230.1505,10.202423
2010-07-10 20:00:00,211.22545,221.42787,10.202423
2010-07-10 21:00:00,200.66734,210.86977,10.202423
2010-07-10 22:00:00,195.99597,206.1984,10.202423
2010-07-10 23:00:00,181.83833,192.04076,10.202423
2010-07-11 00:00:00,158.39241,168.59483,10.202423
2010-07-11 01:00:00,137.98314,148.18556,10.202423
2010-07-11 02:00:00,124.55861,134.76103,10.202423
2010-07-11 03:00:00,117.77702,127.97945,10.202423
2010-07-11 04:00:00,112.30887,122.51129,10.202423
2010-07-11 05:00:00,109.74886,119.95129,10.202423
2010-07-11 06:00:00,108.491356,118.69378,10.202423
2010-07-11 07:00:00,111.16954,121.37196,10.202423
2010-07-11 08:00:00,120.12405,130.32648,10.202431
2010-07-11 09:00:00,150.40742,160.60985,10.202423
2010-07-11 10:00:00,179.83273,190.03516,10.202423
2010-07-11 11:00:00,199.4911,209.69353,10.202423
2010-07-11 12:00:00,212.1009,222.30333,10.202423
2010-07-11 13:00:00,225.05426,235.25668,10.202423
2010-07-11 14:00:00,236.14127,246.34369,10.202423
2010-07-11 15:00:00,244.03351,254.23593,10.202423
2010-07-11 16:00:00,249.48477,259.6872,10.202423
2010-07-11 17:00:00,254.5124,264.71484,10.202438
2010-07-11 18:00:00,256.8913,267.09375,10.202454
2010-07-11 19:00:00,253.30074,263.50317,10.202438
2010-07-11 20:00:00,242.60594,252.80836,10.202423
2010-07-11 21:00:00,230.91487,241.1173,10.202423
2010-07-11 22:00:00,218.25552,228.45795,10.202423
2010-07-11 23:00:00,200.12865,210.33107,10.202423
2010-07-12 00:00:00,171.15852,181.36095,10.202423
2010-07-12 01:00:00,150.64113,160.84355,10.202423
2010-07-12 02:00:00,137.21455,147.41698,10.202423
2010-07-12 03:00:00,127.94389,138.14632,10.202423
2010-07-12 04:00:00,121.4985,131.70093,10.202431
2010-07-12 05:00:00,118.183235,128.38567,10.202431
2010-07-12 06:00:00,120.31157,130.51399,10.202423
2010-07-12 07:00:00,128.15576,138.35818,10.202423
2010-07-12 08:00:00,137.6368,147.83922,10.202423
2010-07-12 09:00:00,157.22348,167.4259,10.202423
2010-07-12 10:00:00,178.6719,188.87433,10.202423
2010-07-12 11:00:00,197.92534,208.12776,10.202423
2010-07-12 12:00:00,214.92569,225.12811,10.202423
2010-07-12 13:00:00,228.0453,238.24773,10.202423
2010-07-12 14:00:00,234.1249,244.32732,10.202423
2010-07-12 15:00:00,245.16722,255.36964,10.202423
2010-07-12 16:00:00,246.49861,256.70105,10.202438
2010-07-12 17:00:00,244.48042,254.68285,10.202423
2010-07-12 18:00:00,236.25728,246.4597,10.202423
2010-07-12 19:00:00,230.50128,240.7037,10.202423
2010-07-12 20:00:00,222.14003,232.34245,10.202423
2010-07-12 21:00:00,213.47383,223.67625,10.202423
2010-07-12 22:00:00,209.80919,220.01161,10.202423
2010-07-12 23:00:00,194.7416,204.94402,10.202423
2010-07-13 00:00:00,169.31648,179.5189,10.202423
2010-07-13 01:00:00,151.29036,161.49278,10.202423
2010-07-13 02:00:00,140.56744,150.76987,10.202423
2010-07-13 03:00:00,134.64578,144.8482,10.202423
2010-07-13 04:00:00,131.19466,141.39708,10.202423
2010-07-13 05:00:00,128.81932,139.02174,10.202423
2010-07-13 06:00:00,131.97125,142.17368,10.202423
2010-07-13 07:00:00,137.98613,148.18855,10.202423
2010-07-13 08:00:00,144.5871,154.78952,10.202423
2010-07-13 09:00:00,164.35982,174.56224,10.202423
2010-07-13 10:00:00,175.25905,185.46147,10.202423
2010-07-13 11:00:00,191.56935,201.77177,10.202423
2010-07-13 12:00:00,203.76826,213.97069,10.202423
2010-07-13 13:00:00,220.46931,230.67174,10.202423
2010-07-13 14:00:00,235.22774,245.43016,10.202423
2010-07-13 15:00:00,249.70381,259.90625,10.202438
2010-07-13 16:00:00,259.18375,269.3862,10.202454
2010-07-13 17:00:00,266.75027,276.95273,10.202454
2010-07-13 18:00:00,266.67795,276.8804,10.202454
2010-07-13 19:00:00,257.75635,267.9588,10.202454
2010-07-13 20:00:00,246.3368,256.53925,10.202438
2010-07-13 21:00:00,235.2779,245.48032,10.202423
2010-07-13 22:00:00,224.02965,234.23207,10.202423
2010-07-13 23:00:00,209.5183,219.72072,10.202423
2010-07-14 00:00:00,189.12337,199.32579,10.202423
2010-07-14 01:00:00,172.52364,182.72606,10.202423
2010-07-14 02:00:00,157.69101,167.89343,10.202423
2010-07-14 03:00:00,149.36128,159.5637,10.202423
2010-07-14 04:00:00,145.59183,155.79425,10.202423
2010-07-14 05:00:00,143.41054,153.61296,10.202423
2010-07-14 06:00:00,146.03108,156.2335,10.202423
2010-07-14 07:00:00,152.77242,162.97484,10.202423
2010-07-14 08:00:00,158.18028,168.3827,10.202423
2010-07-14 09:00:00,169.6493,179.85173,10.202423
2010-07-14 10:00:00,176.33444,186.53687,10.202423
2010-07-14 11:00:00,186.58534,196.78777,10.202423
2010-07-14 12:00:00,205.97566,216.17809,10.202423
2010-07-14 13:00:00,221.2541,231.45653,10.202423
2010-07-14 14:00:00,227.46568,237.6681,10.202423
2010-07-14 15:00:00,234.28604,244.48846,10.202423
2010-07-14 16:00:00,234.6053,244.80772,10.202423
2010-07-14 17:00:00,232.90042,243.10284,10.202423
2010-07-14 18:00:00,240.74022,250.94264,10.202423
2010-07-14 19:00:00,238.22768,248.4301,10.202423
2010-07-14 20:00:00,229.02797,239.2304,10.202423
2010-07-14 21:00:00,222.34198,232.5444,10.202423
2010-07-14 22:00:00,210.62747,220.8299,10.202423
2010-07-14 23:00:00,194.10286,204.30528,10.202423
2010-07-15 00:00:00,167.88435,178.08678,10.202423
2010-07-15 01:00:00,148.00711,158.20953,10.202423
2010-07-15 02:00:00,133.96303,144.16545,10.202423
2010-07-15 03:00:00,126.98624,137.18866,10.202423
2010-07-15 04:00:00,121.64252,131.84494,10.202423
2010-07-15 05:00:00,118.615746,128.81818,10.202431
2010-07-15 06:00:00,121.65218,131.85461,10.202431
2010-07-15 07:00:00,128.80951,139.01193,10.202423
2010-07-15 08:00:00,138.71152,148.91394,10.202423
2010-07-15 09:00:00,159.81538,170.0178,10.202423
2010-07-15 10:00:00,186.3796,196.58202,10.202423
2010-07-15 11:00:00,214.85126,225.05368,10.202423
2010-07-15 12:00:00,237.00027,247.2027,10.202423
2010-07-15 13:00:00,244.9038,255.10622,10.202423
2010-07-15 14:00:00,258.2996,268.50204,10.202454
2010-07-15 15:00:00,267.45157,277.65402,10.202454
2010-07-15 16:00:00,270.39816,280.60062,10.202454
2010-07-15 17:00:00,273.68597,283.88843,10.202454
2010-07-15 18:00:00,274.0701,284.27255,10.202454
2010-07-15 19:00:00,266.51218,276.71463,10.202454
2010-07-15 20:00:00,256.08646,266.2889,10.202454
2010-07-15 21:00:00,244.33241,254.53484,10.202423
2010-07-15 22:00:00,232.76036,242.96278,10.202423
2010-07-15 23:00:00,216.3786,226.58102,10.202423
2010-07-16 00:00:00,190.40138,200.6038,10.202423
2010-07-16 01:00:00,167.97191,178.17433,10.202423
2010-07-16 02:00:00,152.2059,162.40833,10.202423
2010-07-16 03:00:00,144.50667,154.70909,10.202423
2010-07-16 04:00:00,138.77228,148.9747,10.202423
2010-07-16 05:00:00,137.67653,147.87895,10.202423
2010-07-16 06:00:00,142.46709,152.66951,10.202423
2010-07-16 07:00:00,153.30365,163.50607,10.202423
2010-07-16 08:00:00,162.52629,172.72871,10.202423
2010-07-16 09:00:00,180.67424,190.87666,10.202423
2010-07-16 10:00:00,196.06184,206.26427,10.202423
2010-07-16 11:00:00,216.65607,226.85849,10.202423
2010-07-16 12:00:00,238.88036,249.08278,10.202423
2010-07-16 13:00:00,254.64278,264.8452,10.202438
2010-07-16 14:00:00,262.0133,272.21576,10.202454
2010-07-16 15:00:00,270.39868,280.60114,10.202454
2010-07-16 16:00:00,276.74008,286.94254,10.202454
2010-07-16 17:00:00,281.8162,292.01865,10.202454
2010-07-16 18:00:00,285.70084,295.9033,10.202454
2010-07-16 19:00:00,280.86676,291.0692,10.202454
2010-07-16 20:00:00,271.3473,281.54974,10.202454
2010-07-16 21:00:00,259.05896,269.2614,10.202454
2010-07-16 22:00:00,248.78139,258.98383,10.202438
2010-07-16 23:00:00,231.38939,241.59181,10.202423
2010-07-17 00:00:00,208.82181,219.02423,10.202423
2010-07-17 01:00:00,186.67372,196.87614,10.202423
2010-07-17 02:00:00,174.26048,184.4629,10.202423
2010-07-17 03:00:00,163.40625,173.60867,10.202423
2010-07-17 04:00:00,156.04826,166.25069,10.202423
2010-07-17 05:00:00,152.83134,163.03377,10.202423
2010-07-17 06:00:00,151.39853,161.60095,10.202423
2010-07-17 07:00:00,157.40927,167.6117,10.202423
2010-07-17 08:00:00,163.29591,173.49834,10.202423
2010-07-17 09:00:00,184.65643,194.85886,10.202423
2010-07-17 10:00:00,205.41359,215.61601,10.202423
2010-07-17 11:00:00,225.31876,235.52118,10.202423
2010-07-17 12:00:00,239.20734,249.40976,10.202423
2010-07-17 13:00:00,251.36299,261.56543,10.202438
2010-07-17 14:00:00,259.4021,269.60455,10.202454
2010-07-17 15:00:00,264.36224,274.5647,10.202454
2010-07-17 16:00:00,249.00145,259.2039,10.202438
2010-07-17 17:00:00,219.20009,229.40251,10.202423
2010-07-17 18:00:00,210.46564,220.66806,10.202423
2010-07-17 19:00:00,201.89297,212.0954,10.202423
2010-07-17 20:00:00,192.23134,202.43376,10.202423
2010-07-17 21:00:00,182.35269,192.55511,10.202423
2010-07-17 22:00:00,182.99481,193.19724,10.202423
2010-07-17 23:00:00,173.58107,183.7835,10.202423
2010-07-18 00:00:00,155.97334,166.17577,10.202423
2010-07-18 01:00:00,139.56497,149.7674,10.202423
2010-07-18 02:00:00,129.26997,139.4724,10.202423
2010-07-18 03:00:00,122.82068,133.0231,10.202423
2010-07-18 04:00:00,117.56946,127.77188,10.202423
2010-07-18 05:00:00,115.40671,125.60913,10.202423
2010-07-18 06:00:00,115.52668,125.7291,10.202423
2010-07-18 07:00:00,119.326035,129.52846,10.202423
2010-07-18 08:00:00,129.89075,140.09317,10.202423
2010-07-18 09:00:00,159.19424,169.39667,10.202423
2010-07-18 10:00:00,186.16925,196.37167,10.202423
2010-07-18 11:00:00,201.97455,212.17697,10.202423
2010-07-18 12:00:00,217.31447,227.51689,10.202423
2010-07-18 13:00:00,233.25809,243.46051,10.202423
2010-07-18 14:00:00,250.00533,260.20776,10.202438
2010-07-18 15:00:00,258.56424,268.7667,10.202454
2010-07-18 16:00:00,265.5177,275.72015,10.202454
2010-07-18 17:00:00,270.26758,280.47003,10.202454
2010-07-18 18:00:00,272.79654,282.999,10.202454
2010-07-18 19:00:00,265.99698,276.19943,10.202454
2010-07-18 20:00:00,255.44792,265.65036,10.202438
2010-07-18 21:00:00,236.59598,246.7984,10.202423
2010-07-18 22:00:00,227.8732,238.07562,10.202423
2010-07-18 23:00:00,206.19136,216.39378,10.202423
2010-07-19 00:00:00,180.18443,190.38686,10.202423
2010-07-19 01:00:00,161.06123,171.26366,10.202423
2010-07-19 02:00:00,148.50499,158.70741,10.202423
2010-07-19 03:00:00,141.75801,151.96043,10.202423
2010-07-19 04:00:00,138.44705,148.64948,10.202423
2010-07-19 05:00:00,136.88013,147.08255,10.202423
2010-07-19 06:00:00,140.56429,150.76671,10.202423
2010-07-19 07:00:00,149.39857,159.601,10.202423
2010-07-19 08:00:00,157.80788,168.0103,10.202423
2010-07-19 09:00:00,178.56998,188.7724,10.202423
2010-07-19 10:00:00,196.61603,206.81845,10.202423
2010-07-19 11:00:00,220.05206,230.25449,10.202423
2010-07-19 12:00:00,238.8096,249.01202,10.202423
2010-07-19 13:00:00,247.94684,258.14926,10.202423
2010-07-19 14:00:00,253.56355,263.766,10.202438
2010-07-19 15:00:00,263.28082,273.48328,10.202454
2010-07-19 16:00:00,270.39386,280.5963,10.202454
2010-07-19 17:00:00,273.42346,283.62592,10.202454
2010-07-19 18:00:00,275.56476,285.7672,10.202454
2010-07-19 19:00:00,272.2133,282.41574,10.202454
2010-07-19 20:00:00,258.69205,268.8945,10.202454
2010-07-19 21:00:00,247.54633,257.74875,10.202423
2010-07-19 22:00:00,238.45763,248.66005,10.202423
2010-07-19 23:00:00,218.79195,228.99437,10.202423
2010-07-20 00:00:00,192.17838,202.3808,10.202423
2010-07-20 01:00:00,172.15346,182.35588,10.202423
2010-07-20 02:00:00,157.03639,167.23882,10.202423
2010-07-20 03:00:00,149.64836,159.85078,10.202423
2010-07-20 04:00:00,144.41553,154.61795,10.202423
2010-07-20 05:00:00,141.91096,152.11339,10.202423
2010-07-20 06:00:00,147.06279,157.26521,10.202423
2010-07-20 07:00:00,155.40599,165.60841,10.202423
2010-07-20 08:00:00,163.1877,173.39012,10.202423
2010-07-20 09:00:00,185.67198,195.8744,10.202423
2010-07-20 10:00:00,211.59862,221.80104,10.202423
2010-07-20 11:00:00,233.63142,243.83385,10.202423
2010-07-20 12:00:00,250.23582,260.43826,10.202438
2010-07-20 13:00:00,265.7838,275.98627,10.202454
2010-07-20 14:00:00,276.11496,286.3174,10.202454
2010-07-20 15:00:00,282.87714,293.0796,10.202454
2010-07-20 16:00:00,284.71112,294.91357,10.202454
2010-07-20 17:00:00,282.27567,292.47812,10.202454
2010-07-20 18:00:00,276.83438,287.03683,10.202454
2010-07-20 19:00:00,258.4417,268.64417,10.202454
2010-07-20 20:00:00,256.97647,267.17892,10.202454
2010-07-20 21:00:00,240.0622,250.26462,10.202423
2010-07-20 22:00:00,231.95416,242.15659,10.202423
2010-07-20 23:00:00,209.07994,219.28236,10.202423
2010-07-21 00:00:00,181.50505,191.70747,10.202423
2010-07-21 01:00:00,161.22142,171.42384,10.202423
2010-07-21 02:00:00,148.21938,158.4218,10.202423
2010-07-21 03:00:00,139.7046,149.90703,10.202423
2010-07-21 04:00:00,136.2734,146.47583,10.202423
2010-07-21 05:00:00,135.82507,146.0275,10.202423
2010-07-21 06:00:00,141.64638,151.8488,10.202423
2010-07-21 07:00:00,152.23824,162.44066,10.202423
2010-07-21 08:00:00,160.84541,171.04784,10.202423
2010-07-21 09:00:00,186.48904,196.69147,10.202423
2010-07-21 10:00:00,208.8218,219.02422,10.202423
2010-07-21 11:00:00,229.05293,239.25536,10.202423
2010-07-21 12:00:00,245.31061,255.51303,10.202423
2010-07-21 13:00:00,258.55643,268.75888,10.202454
2010-07-21 14:00:00,267.71817,277.92062,10.202454
2010-07-21 15:00:00,278.1525,288.35495,10.202454
2010-07-21 16:00:00,283.78537,293.98782,10.202454
2010-07-21 17:00:00,287.59058,297.79303,10.202454
2010-07-21 18:00:00,292.41992,302.62238,10.202454
2010-07-21 19:00:00,287.61374,297.8162,10.202454
2010-07-21 20:00:00,276.11063,286.31308,10.202454
2010-07-21 21:00:00,261.99854,272.201,10.202454
2010-07-21 22:00:00,254.01201,264.21445,10.202438
2010-07-21 23:00:00,233.45218,243.6546,10.202423
2010-07-22 00:00:00,207.70934,217.91176,10.202423
2010-07-22 01:00:00,186.48892,196.69135,10.202423
2010-07-22 02:00:00,169.11958,179.322,10.202423
2010-07-22 03:00:00,157.7023,167.90472,10.202423
2010-07-22 04:00:00,151.29636,161.49878,10.202423
2010-07-22 05:00:00,147.79309,157.99551,10.202423
2010-07-22 06:00:00,148.4409,158.64333,10.202423
2010-07-22 07:00:00,154.31554,164.51796,10.202423
2010-07-22 08:00:00,161.55672,171.75914,10.202423
2010-07-22 09:00:00,185.64575,195.84818,10.202423
2010-07-22 10:00:00,211.41446,221.61688,10.202423
2010-07-22 11:00:00,233.52596,243.72838,10.202423
2010-07-22 12:00:00,248.73994,258.94238,10.202438
2010-07-22 13:00:00,265.48608,275.68854,10.202454
2010-07-22 14:00:00,271.54172,281.74417,10.202454
2010-07-22 15:00:00,279.7196,289.92206,10.202454
2010-07-22 16:00:00,285.9313,296.13376,10.202454
2010-07-22 17:00:00,289.5043,299.70676,10.202454
2010-07-22 18:00:00,291.2264,301.42886,10.202454
2010-07-22 19:00:00,289.44052,299.64297,10.202454
2010-07-22 20:00:00,276.5211,286.72354,10.202454
2010-07-22 21:00:00,264.48666,274.68912,10.202454
2010-07-22 22:00:00,254.7841,264.98654,10.202438
2010-07-22 23:00:00,234.85443,245.05685,10.202423
2010-07-23 00:00:00,204.6711,214.87352,10.202423
2010-07-23 01:00:00,182.49759,192.70001,10.202423
