,total_load,temperature_F,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_weekend,is_holiday_MA,lag_1h,lag_24h,lag_168h,temperature_lag_24h
2008-03-30 18:00:00,158.4,44.56,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,0,157.5,147.6,100.7,46.0
2008-03-30 19:00:00,161.1,44.28,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,0,158.4,153.3,104.9,45.48
2008-03-30 20:00:00,167.3,44.28,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,0,161.1,161.8,124.7,44.88
2008-03-30 21:00:00,169.7,44.56,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,0,167.3,164.8,140.7,44.8
2008-03-30 22:00:00,159.4,44.56,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,0,169.7,160.1,141.9,45.16
2008-03-30 23:00:00,144.2,44.76,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,0,159.4,152.0,136.3,44.84
2008-03-31 00:00:00,129.8,45.08,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,0,0,144.2,141.7,128.4,44.56
2008-03-31 01:00:00,120.7,45.36,0.25881904510252074,0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,0,0,129.8,131.5,122.4,44.52
2008-03-31 02:00:00,115.3,45.6,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0,120.7,125.4,122.0,44.44
2008-03-31 03:00:00,112.9,46.2,0.7071067811865475,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17,0,0,115.3,123.1,123.1,44.24
2008-03-31 04:00:00,113.0,46.24,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,0,0,112.9,122.9,125.7,44.0
2008-03-31 05:00:00,115.8,47.2,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17,0,0,113.0,124.2,132.0,43.6
2008-03-31 06:00:00,126.1,46.88,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17,0,0,115.8,128.0,144.0,43.0
2008-03-31 07:00:00,147.6,47.32,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,0,0,126.1,136.2,160.0,42.76
2008-03-31 08:00:00,145.8,48.08,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,6.123233995736766e-17,0,0,147.6,147.9,168.0,42.64
2008-03-31 09:00:00,134.5,49.48,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17,0,0,145.8,162.8,168.1,42.8
2008-03-31 10:00:00,127.2,50.88,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0,134.5,170.4,165.0,43.04
2008-03-31 11:00:00,120.3,52.8,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,0,0,127.2,167.8,156.3,43.48
2008-03-31 12:00:00,115.8,54.28,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,0,0,120.3,162.9,145.9,43.64
2008-03-31 13:00:00,110.8,55.44,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,0,0,115.8,162.5,135.5,44.08
2008-03-31 14:00:00,106.7,56.8,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,0,0,110.8,161.4,127.7,44.08
2008-03-31 15:00:00,103.6,57.84,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17,0,0,106.7,159.6,121.5,44.48
2008-03-31 16:00:00,102.3,58.48,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,0,0,103.6,157.5,118.8,44.4
2008-03-31 17:00:00,104.7,58.48,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,0,0,102.3,157.5,122.3,44.44
2008-03-31 18:00:00,108.9,57.92,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17,0,0,104.7,158.4,130.3,44.56
2008-03-31 19:00:00,114.9,57.44,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.0,6.123233995736766e-17,0,0,108.9,161.1,142.8,44.28
2008-03-31 20:00:00,124.1,57.04,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,0,0,114.9,167.3,162.7,44.28
2008-03-31 21:00:00,132.1,56.68,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,6.123233995736766e-17,0,0,124.1,169.7,172.9,44.56
2008-03-31 22:00:00,124.5,55.84,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,6.123233995736766e-17,0,0,132.1,159.4,167.9,44.56
2008-03-31 23:00:00,111.4,56.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.0,6.123233995736766e-17,0,0,124.5,144.2,157.8,44.76
2008-04-01 00:00:00,96.7,56.36,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,111.4,129.8,145.9,45.08
2008-04-01 01:00:00,86.8,56.48,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,96.7,120.7,141.1,45.36
2008-04-01 02:00:00,82.9,57.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,86.8,115.3,141.0,45.6
2008-04-01 03:00:00,81.0,57.44,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,82.9,112.9,143.4,46.2
2008-04-01 04:00:00,80.9,57.88,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,81.0,113.0,148.0,46.24
2008-04-01 05:00:00,83.3,57.72,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,80.9,115.8,155.2,47.2
2008-04-01 06:00:00,93.2,59.08,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,83.3,126.1,169.4,46.88
2008-04-01 07:00:00,113.6,60.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,93.2,147.6,188.3,47.32
2008-04-01 08:00:00,114.0,60.48,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,113.6,145.8,194.2,48.08
2008-04-01 09:00:00,105.4,61.76,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,114.0,134.5,179.7,49.48
2008-04-01 10:00:00,102.1,63.44,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,105.4,127.2,163.7,50.88
2008-04-01 11:00:00,100.3,65.08,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,102.1,120.3,147.7,52.8
2008-04-01 12:00:00,100.1,66.08,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,100.3,115.8,135.9,54.28
2008-04-01 13:00:00,98.9,66.8,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,100.1,110.8,124.9,55.44
2008-04-01 14:00:00,98.4,67.8,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,98.9,106.7,116.5,56.8
2008-04-01 15:00:00,97.8,70.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,98.4,103.6,109.7,57.84
2008-04-01 16:00:00,98.7,70.96,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,97.8,102.3,105.6,58.48
2008-04-01 17:00:00,102.2,71.68,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,98.7,104.7,106.0,58.48
2008-04-01 18:00:00,104.7,71.08,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,102.2,108.9,110.0,57.92
2008-04-01 19:00:00,109.0,70.28,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,104.7,114.9,118.9,57.44
2008-04-01 20:00:00,115.4,68.4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,109.0,124.1,138.2,57.04
2008-04-01 21:00:00,126.9,66.32,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,115.4,132.1,153.9,56.68
2008-04-01 22:00:00,121.1,66.04,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,126.9,124.5,153.6,55.84
2008-04-01 23:00:00,108.5,65.08,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,121.1,111.4,146.2,56.0
2008-04-02 00:00:00,93.3,64.48,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,108.5,96.7,134.4,56.36
2008-04-02 01:00:00,82.1,64.24,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,93.3,86.8,127.6,56.48
2008-04-02 02:00:00,77.0,63.44,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,82.1,82.9,125.9,57.0
2008-04-02 03:00:00,74.3,62.48,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,77.0,81.0,126.3,57.44
2008-04-02 04:00:00,74.0,61.44,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,74.3,80.9,127.9,57.88
2008-04-02 05:00:00,76.3,60.64,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,74.0,83.3,133.2,57.72
2008-04-02 06:00:00,85.0,59.48,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,76.3,93.2,145.7,59.08
2008-04-02 07:00:00,105.4,58.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,85.0,113.6,161.5,60.0
2008-04-02 08:00:00,108.5,57.68,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,105.4,114.0,163.3,60.48
2008-04-02 09:00:00,104.3,58.08,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,108.5,105.4,151.2,61.76
2008-04-02 10:00:00,104.0,58.76,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,104.3,102.1,140.7,63.44
2008-04-02 11:00:00,103.1,59.16,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,104.0,100.3,129.7,65.08
2008-04-02 12:00:00,102.3,60.08,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,103.1,100.1,118.5,66.08
2008-04-02 13:00:00,99.9,61.6,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,102.3,98.9,109.7,66.8
2008-04-02 14:00:00,98.3,62.44,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,99.9,98.4,104.9,67.8
2008-04-02 15:00:00,97.0,62.6,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,98.3,97.8,101.4,70.0
2008-04-02 16:00:00,96.8,63.08,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,97.0,98.7,98.8,70.96
2008-04-02 17:00:00,99.2,62.68,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,96.8,102.2,100.8,71.68
2008-04-02 18:00:00,102.7,61.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,99.2,104.7,103.7,71.08
2008-04-02 19:00:00,109.0,59.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,102.7,109.0,109.1,70.28
2008-04-02 20:00:00,120.8,56.24,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,109.0,115.4,119.4,68.4
2008-04-02 21:00:00,136.4,54.68,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,120.8,126.9,128.7,66.32
2008-04-02 22:00:00,134.9,53.36,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,136.4,121.1,122.3,66.04
2008-04-02 23:00:00,127.3,52.8,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,134.9,108.5,110.9,65.08
2008-04-03 00:00:00,115.3,52.16,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,127.3,93.3,98.2,64.48
2008-04-03 01:00:00,106.9,51.36,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,115.3,82.1,89.8,64.24
2008-04-03 02:00:00,103.9,50.36,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,106.9,77.0,87.0,63.44
2008-04-03 03:00:00,103.0,49.8,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,103.9,74.3,87.1,62.48
2008-04-03 04:00:00,104.6,49.28,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,103.0,74.0,90.2,61.44
2008-04-03 05:00:00,110.1,48.48,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,104.6,76.3,96.0,60.64
2008-04-03 06:00:00,124.9,47.6,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,110.1,85.0,108.6,59.48
2008-04-03 07:00:00,151.7,47.52,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,124.9,105.4,126.5,58.0
2008-04-03 08:00:00,151.6,48.04,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,151.7,108.5,132.4,57.68
2008-04-03 09:00:00,137.5,49.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,151.6,104.3,125.3,58.08
2008-04-03 10:00:00,131.2,49.6,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,137.5,104.0,117.4,58.76
2008-04-03 11:00:00,127.8,50.24,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,131.2,103.1,110.8,59.16
2008-04-03 12:00:00,125.9,51.04,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,127.8,102.3,106.1,60.08
2008-04-03 13:00:00,123.0,51.64,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,125.9,99.9,99.1,61.6
2008-04-03 14:00:00,121.7,52.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,123.0,98.3,99.6,62.44
2008-04-03 15:00:00,120.5,51.4,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,121.7,97.0,98.6,62.6
2008-04-03 16:00:00,123.1,50.92,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,120.5,96.8,98.6,63.08
2008-04-03 17:00:00,130.8,50.64,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,123.1,99.2,101.2,62.68
2008-04-03 18:00:00,139.0,50.56,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,130.8,102.7,103.7,61.4
2008-04-03 19:00:00,145.6,50.4,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,139.0,109.0,107.5,59.0
2008-04-03 20:00:00,152.7,50.44,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,145.6,120.8,115.6,56.24
2008-04-03 21:00:00,153.6,51.08,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,152.7,136.4,125.8,54.68
2008-04-03 22:00:00,143.2,50.76,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,153.6,134.9,119.6,53.36
2008-04-03 23:00:00,128.8,50.84,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,143.2,127.3,107.2,52.8
2008-04-04 00:00:00,113.8,50.84,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,128.8,115.3,93.5,52.16
2008-04-04 01:00:00,103.2,51.08,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,113.8,106.9,83.4,51.36
2008-04-04 02:00:00,97.9,50.68,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,103.2,103.9,78.4,50.36
2008-04-04 03:00:00,94.9,50.6,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,97.9,103.0,76.5,49.8
2008-04-04 04:00:00,94.4,50.6,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,94.9,104.6,76.7,49.28
2008-04-04 05:00:00,97.8,50.4,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,94.4,110.1,79.8,48.48
2008-04-04 06:00:00,109.4,49.92,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,97.8,124.9,88.6,47.6
2008-04-04 07:00:00,129.1,49.56,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,109.4,151.7,102.2,47.52
2008-04-04 08:00:00,131.7,49.92,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,129.1,151.6,108.0,48.04
2008-04-04 09:00:00,124.3,50.68,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,131.7,137.5,107.1,49.0
2008-04-04 10:00:00,120.6,52.24,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,124.3,131.2,106.6,49.6
2008-04-04 11:00:00,115.1,55.08,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,120.6,127.8,106.1,50.24
2008-04-04 12:00:00,109.9,57.32,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,115.1,125.9,104.5,51.04
2008-04-04 13:00:00,104.3,59.32,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,109.9,123.0,103.0,51.64
2008-04-04 14:00:00,99.5,61.92,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,104.3,121.7,102.0,52.0
2008-04-04 15:00:00,97.5,63.68,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,99.5,120.5,102.2,51.4
2008-04-04 16:00:00,97.3,65.12,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,97.5,123.1,103.8,50.92
2008-04-04 17:00:00,98.5,65.52,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,97.3,130.8,106.4,50.64
2008-04-04 18:00:00,100.2,65.88,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,98.5,139.0,108.4,50.56
2008-04-04 19:00:00,102.5,65.12,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,100.2,145.6,110.5,50.4
2008-04-04 20:00:00,107.9,63.16,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,102.5,152.7,116.5,50.44
2008-04-04 21:00:00,118.5,62.4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,107.9,153.6,124.4,51.08
2008-04-04 22:00:00,115.0,61.88,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,118.5,143.2,118.9,50.76
2008-04-04 23:00:00,106.9,61.8,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,115.0,128.8,108.1,50.84
2008-04-05 00:00:00,96.5,61.92,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,106.9,113.8,96.8,50.84
2008-04-05 01:00:00,86.3,61.68,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,96.5,103.2,85.5,51.08
2008-04-05 02:00:00,80.4,61.08,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,86.3,97.9,79.0,50.68
2008-04-05 03:00:00,76.9,61.12,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,80.4,94.9,75.8,50.6
2008-04-05 04:00:00,75.3,60.88,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,76.9,94.4,75.6,50.6
2008-04-05 05:00:00,75.6,60.4,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,75.3,97.8,77.6,50.4
2008-04-05 06:00:00,77.8,60.96,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,75.6,109.4,83.2,49.92
2008-04-05 07:00:00,81.8,61.56,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,77.8,129.1,92.9,49.56
2008-04-05 08:00:00,87.7,61.96,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,81.8,131.7,106.4,49.92
2008-04-05 09:00:00,100.1,62.4,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,87.7,124.3,124.3,50.68
2008-04-05 10:00:00,108.8,63.08,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,100.1,120.6,135.6,52.24
2008-04-05 11:00:00,112.2,63.44,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,108.8,115.1,141.1,55.08
2008-04-05 12:00:00,113.3,64.24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,112.2,109.9,143.0,57.32
2008-04-05 13:00:00,111.9,64.32,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,113.3,104.3,142.4,59.32
2008-04-05 14:00:00,108.8,64.36,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,111.9,99.5,139.7,61.92
2008-04-05 15:00:00,106.0,63.8,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,108.8,97.5,138.0,63.68
2008-04-05 16:00:00,106.3,63.4,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,106.0,97.3,138.3,65.12
2008-04-05 17:00:00,106.9,63.04,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,106.3,98.5,142.3,65.52
2008-04-05 18:00:00,110.1,62.72,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,106.9,100.2,147.6,65.88
2008-04-05 19:00:00,111.2,61.84,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,110.1,102.5,153.3,65.12
2008-04-05 20:00:00,115.9,61.6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,111.2,107.9,161.8,63.16
